eta,risk,strategy,minute_index,utc_day,objective_gain_bps,monetary_gain_bps
5.0,0.0,full,22115,20681,-0.01217389189010808,-0.01217389189010808
5.0,0.0,full,22145,20681,-0.000388357285771514,-0.000388357285771514
5.0,0.0,full,22175,20681,0.11355880475296702,0.11355880475296702
5.0,0.0,full,22205,20681,0.010081157206143547,0.010081157206143547
5.0,0.0,full,22235,20681,-0.013103457741499678,-0.013103457741499678
5.0,0.0,full,22265,20681,-0.01256293150545162,-0.01256293150545162
5.0,0.0,full,22295,20681,-0.01940407157520615,-0.01940407157520615
5.0,0.0,full,22325,20681,-0.012147519306702485,-0.012147519306702485
5.0,0.0,full,22355,20681,0.006194431097956725,0.006194431097956725
5.0,0.0,full,22385,20681,-0.010864527935492203,-0.010864527935492203
5.0,0.0,full,22415,20681,-0.012111197621064398,-0.012111197621064398
5.0,0.0,full,22445,20681,-0.006976280558843974,-0.006976280558843974
5.0,0.0,full,22475,20681,-0.00034823491376227613,-0.00034823491376227613
5.0,0.0,full,22505,20681,-0.005471744572881271,-0.005471744572881271
5.0,0.0,full,22535,20681,-0.017513860626127385,-0.017513860626127385
5.0,0.0,full,22565,20681,-0.31404345847732157,-0.31404345847732157
5.0,0.0,full,22595,20681,-0.05018011661811098,-0.05018011661811098
5.0,0.0,full,22625,20681,-0.007800872094040551,-0.007800872094040551
5.0,0.0,full,22655,20681,0.062374016542536256,0.062374016542536256
5.0,0.0,full,22685,20681,-0.003421490645363523,-0.003421490645363523
5.0,0.0,full,22715,20681,0.0027570746301383503,0.0027570746301383503
5.0,0.0,full,22745,20681,0.016809957116622344,0.016809957116622344
5.0,0.0,full,22775,20681,0.0012885765847024378,0.0012885765847024378
5.0,0.0,full,22805,20681,-0.0038359112455810035,-0.0038359112455810035
5.0,0.0,full,22835,20681,0.003628924537175509,0.003628924537175509
5.0,0.0,full,22865,20681,0.012988842964772585,0.012988842964772585
5.0,0.0,full,22895,20681,-0.07612249349942396,-0.07612249349942396
5.0,0.0,full,22925,20681,0.01793672241455576,0.01793672241455576
5.0,0.0,full,22955,20681,-0.0317159527683398,-0.0317159527683398
5.0,0.0,full,22985,20681,-0.04731900979978877,-0.04731900979978877
5.0,0.0,full,23015,20681,0.02550844881713613,0.02550844881713613
5.0,0.0,full,23045,20682,-0.011828925803914191,-0.011828925803914191
5.0,0.0,full,23075,20682,-0.030541444282663796,-0.030541444282663796
5.0,0.0,full,23105,20682,-0.08239414322930333,-0.08239414322930333
5.0,0.0,full,23135,20682,0.011806595948070965,0.011806595948070965
5.0,0.0,full,23165,20682,-0.04335174981688991,-0.04335174981688991
5.0,0.0,full,23195,20682,-0.014681957576934797,-0.014681957576934797
5.0,0.0,full,23225,20682,-0.013169112309156423,-0.013169112309156423
5.0,0.0,full,23255,20682,0.0035555411872404785,0.0035555411872404785
5.0,0.0,full,23285,20682,-0.023456543999036322,-0.023456543999036322
5.0,0.0,full,23315,20682,-0.048129995821237906,-0.048129995821237906
5.0,0.0,full,23345,20682,-0.11338760628763224,-0.11338760628763224
5.0,0.0,full,23375,20682,-0.0010529503019938986,-0.0010529503019938986
5.0,0.0,full,23405,20682,-0.029937153035313156,-0.029937153035313156
5.0,0.0,full,23435,20682,0.07041404087883224,0.07041404087883224
5.0,0.0,full,23465,20682,0.07650074689297133,0.07650074689297133
5.0,0.0,full,23495,20682,0.006648555346714513,0.006648555346714513
5.0,0.0,full,23525,20682,0.001240389301409567,0.001240389301409567
5.0,0.0,full,23555,20682,-0.03805338001758948,-0.03805338001758948
5.0,0.0,full,23585,20682,0.0006405765663512001,0.0006405765663512001
5.0,0.0,full,23615,20682,0.0020445035502602974,0.0020445035502602974
5.0,0.0,full,23645,20682,-0.02029752447450291,-0.02029752447450291
5.0,0.0,full,23675,20682,0.043423472217313054,0.043423472217313054
5.0,0.0,full,23705,20682,0.0015037173468787344,0.0015037173468787344
5.0,0.0,full,23735,20682,0.025133022600836923,0.025133022600836923
5.0,0.0,full,23765,20682,-0.017656751951821568,-0.017656751951821568
5.0,0.0,full,23795,20682,-0.004573373672433095,-0.004573373672433095
5.0,0.0,full,23825,20682,0.06857122900595557,0.06857122900595557
5.0,0.0,full,23855,20682,-0.06898124105047318,-0.06898124105047318
5.0,0.0,full,23885,20682,0.021467260352717357,0.021467260352717357
5.0,0.0,full,23915,20682,0.013602318538550052,0.013602318538550052
5.0,0.0,full,23945,20682,0.024551808125025717,0.024551808125025717
5.0,0.0,full,23975,20682,-0.002213036754957558,-0.002213036754957558
5.0,0.0,full,24005,20682,0.027501139215294616,0.027501139215294616
5.0,0.0,full,24035,20682,-0.011643970308117424,-0.011643970308117424
5.0,0.0,full,24065,20682,-0.1852621183831758,-0.1852621183831758
5.0,0.0,full,24095,20682,0.1287416033549509,0.1287416033549509
5.0,0.0,full,24125,20682,0.023369006619978944,0.023369006619978944
5.0,0.0,full,24155,20682,-0.007834818596992503,-0.007834818596992503
5.0,0.0,full,24185,20682,0.0092117501650356,0.0092117501650356
5.0,0.0,full,24215,20682,0.030652277229448778,0.030652277229448778
5.0,0.0,full,24245,20682,0.008803884679566491,0.008803884679566491
5.0,0.0,full,24275,20682,0.011442661768087826,0.011442661768087826
5.0,0.0,full,24305,20682,-0.025163523136796147,-0.025163523136796147
5.0,0.0,full,24335,20682,0.0028616251014396688,0.0028616251014396688
5.0,0.0,full,24365,20682,0.020871500956457602,0.020871500956457602
5.0,0.0,full,24395,20682,3.540992576961627e-05,3.540992576961627e-05
5.0,0.0,full,24425,20682,-0.010591157201818443,-0.010591157201818443
5.0,0.0,full,24455,20682,-0.0011581160071073503,-0.0011581160071073503
5.0,0.0,full,24485,20683,-0.04523593324571003,-0.04523593324571003
5.0,0.0,full,24515,20683,0.06937640038983646,0.06937640038983646
5.0,0.0,full,24545,20683,0.0012991448610701903,0.0012991448610701903
5.0,0.0,full,24575,20683,-0.10610356052453895,-0.10610356052453895
5.0,0.0,full,24605,20683,-0.04071186293757412,-0.04071186293757412
5.0,0.0,full,24635,20683,0.014467842098598757,0.014467842098598757
5.0,0.0,full,24665,20683,0.017818701787860443,0.017818701787860443
5.0,0.0,full,24695,20683,-0.013807629399650842,-0.013807629399650842
5.0,0.0,full,24725,20683,-0.022626762272380425,-0.022626762272380425
5.0,0.0,full,24755,20683,-0.06319620683108619,-0.06319620683108619
5.0,0.0,full,24785,20683,-0.0003307006626225662,-0.0003307006626225662
5.0,0.0,full,24815,20683,-0.09539205296004444,-0.09539205296004444
5.0,0.0,full,24845,20683,-0.03422496644091267,-0.03422496644091267
5.0,0.0,full,24875,20683,-0.01957886982265398,-0.01957886982265398
5.0,0.0,full,24905,20683,-0.03219309637741643,-0.03219309637741643
5.0,0.0,full,24935,20683,0.02847417870730686,0.02847417870730686
5.0,0.0,full,24965,20683,-0.10491071583581492,-0.10491071583581492
5.0,0.0,full,24995,20683,-0.027828288886572808,-0.027828288886572808
5.0,0.0,full,25025,20683,0.0485575717308609,0.0485575717308609
5.0,0.0,full,25055,20683,-0.006309716418458557,-0.006309716418458557
5.0,0.0,full,25085,20683,-0.0074232520963434115,-0.0074232520963434115
5.0,0.0,full,25115,20683,-0.010145902901608266,-0.010145902901608266
5.0,0.0,full,25145,20683,0.040029824093984256,0.040029824093984256
5.0,0.0,full,25175,20683,-0.001162709560348706,-0.001162709560348706
5.0,0.0,full,25205,20683,0.018500254464311684,0.018500254464311684
5.0,0.0,full,25235,20683,-0.003652592633257453,-0.003652592633257453
5.0,0.0,full,25265,20683,0.027282456317626925,0.027282456317626925
5.0,0.0,full,25295,20683,0.017465207264197383,0.017465207264197383
5.0,0.0,full,25325,20683,-0.017316890869278446,-0.017316890869278446
5.0,0.0,full,25355,20683,-0.010079846437969346,-0.010079846437969346
5.0,0.0,full,25385,20683,0.00019609432761542807,0.00019609432761542807
5.0,0.0,full,25415,20683,0.010729148371331751,0.010729148371331751
5.0,0.0,full,25445,20683,0.061205320795260816,0.061205320795260816
5.0,0.0,full,25475,20683,-0.034160455887734566,-0.034160455887734566
5.0,0.0,full,25505,20683,0.010236571242375264,0.010236571242375264
5.0,0.0,full,25535,20683,0.050330951379345734,0.050330951379345734
5.0,0.0,full,25565,20683,0.03692541023294496,0.03692541023294496
5.0,0.0,full,25595,20683,-0.0008187242592843972,-0.0008187242592843972
5.0,0.0,full,25625,20683,0.03175501861131047,0.03175501861131047
5.0,0.0,full,25655,20683,0.059116558645234484,0.059116558645234484
5.0,0.0,full,25685,20683,-0.02093732951809455,-0.02093732951809455
5.0,0.0,full,25715,20683,-0.006351418224709744,-0.006351418224709744
5.0,0.0,full,25745,20683,0.005694431579037705,0.005694431579037705
5.0,0.0,full,25775,20683,-0.04070092920094701,-0.04070092920094701
5.0,0.0,full,25805,20683,0.004923639450287545,0.004923639450287545
5.0,0.0,full,25835,20683,0.0011126168007558846,0.0011126168007558846
5.0,0.0,full,25865,20683,-0.026137781479533908,-0.026137781479533908
5.0,0.0,full,25895,20683,-0.0021146502688411256,-0.0021146502688411256
5.0,0.0,full,25925,20684,0.04297876637348172,0.04297876637348172
5.0,0.0,full,25955,20684,-0.025361594060208176,-0.025361594060208176
5.0,0.0,full,25985,20684,0.006785928557254126,0.006785928557254126
5.0,0.0,full,26015,20684,0.038212179636547494,0.038212179636547494
5.0,0.0,full,26045,20684,-0.005957215029691021,-0.005957215029691021
5.0,0.0,full,26075,20684,0.004769952508375418,0.004769952508375418
5.0,0.0,full,26105,20684,0.06624024507963622,0.06624024507963622
5.0,0.0,full,26135,20684,0.001152272758161149,0.001152272758161149
5.0,0.0,full,26165,20684,-0.015152746779087303,-0.015152746779087303
5.0,0.0,full,26195,20684,-0.018270695623191377,-0.018270695623191377
5.0,0.0,full,26225,20684,-0.017898694592983128,-0.017898694592983128
5.0,0.0,full,26255,20684,0.04174089537455409,0.04174089537455409
5.0,0.0,full,26285,20684,-0.029524498233161115,-0.029524498233161115
5.0,0.0,full,26315,20684,-0.00923539084001279,-0.00923539084001279
5.0,0.0,full,26345,20684,-0.06054129495503323,-0.06054129495503323
5.0,0.0,full,26375,20684,-0.010893984394970626,-0.010893984394970626
5.0,0.0,full,26405,20684,-0.010341323013030045,-0.010341323013030045
