asset,date,arrival_us,fraction,arm,depletion,arrival_notional,quantity,filled,unfilled,max_backlog,proceeds,fee_dollars,timing_dollars,timing_shortfall_dollars,spread_dollars,depth_dollars,book_cost_dollars,filled_quantity_shortfall_dollars,shortfall_dollars,shortfall_bps
BTC,2021-04-15,1618495500000000,0.01,reference,1,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4278.710965432762,0.0,-9.122072774960156,9.122072774960156,0.07656736676717861,0.020265214263304188,0.0968325810304828,9.2189053559905,9.2189053559905,21.4996644856384
BTC,2021-04-15,1618495500000000,0.01,reference,0,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4278.710965432762,0.0,-9.122072774960156,9.122072774960156,0.07656736676717861,0.020265214263304188,0.0968325810304828,9.2189053559905,9.2189053559905,21.4996644856384
BTC,2021-04-15,1618495500000000,0.01,oracle_price,1,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4281.950458333827,0.0,-5.790930251185136,5.790930251185136,0.11709956021172234,0.07138264352943224,0.1884822037411546,5.979412454926205,5.979412454926205,13.944753377755939
BTC,2021-04-15,1618495500000000,0.01,oracle_price,0,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4281.950458333827,0.0,-5.790930251185136,5.790930251185136,0.11709956021172234,0.07138264352943224,0.1884822037411546,5.979412454926205,5.979412454926205,13.944753377755939
BTC,2021-04-15,1618495500000000,0.01,oracle_liquidity,1,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4279.91427564222,0.0,-8.015255070383676,8.015255070383676,0.0003400761496331464,0.0,0.0003400761496331464,8.015595146533087,8.015595146533087,18.69339142213779
BTC,2021-04-15,1618495500000000,0.01,oracle_liquidity,0,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4279.91427564222,0.0,-8.015255070383676,8.015255070383676,0.0003400761496331464,0.0,0.0003400761496331464,8.015595146533087,8.015595146533087,18.69339142213779
BTC,2021-04-15,1618495500000000,0.01,full_oracle,1,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4282.010280292981,0.0,-5.896994954934881,5.896994954934881,0.02259554083640874,0.0,0.02259554083640874,5.919590495771445,5.919590495771445,13.805240930124056
BTC,2021-04-15,1618495500000000,0.01,full_oracle,0,4287.929870788753,0.06801523246963181,0.06801523246963181,0.0,0.0,4282.010280292981,0.0,-5.896994954934881,5.896994954934881,0.02259554083640874,0.0,0.02259554083640874,5.919590495771445,5.919590495771445,13.805240930124056
BTC,2021-04-15,1618495500000000,0.05,reference,1,21439.649353943765,0.34007616234815896,0.34007616234815896,0.0,0.0,21387.061153026785,0.0,-50.73185932943707,50.73185932943707,0.11085819533250567,1.7454833922037096,1.8563415875362153,52.58820091697271,52.58820091697271,24.528479943306195
BTC,2021-04-15,1618495500000000,0.05,reference,0,21439.649353943765,0.34007616234815896,0.34007616234815896,0.0,0.0,21387.061153026785,0.0,-50.73185932943707,50.73185932943707,0.11085819533250567,1.7454833922037096,1.8563415875362153,52.58820091697271,52.58820091697271,24.528479943306195
BTC,2021-04-15,1618495500000000,0.05,oracle_price,1,21439.649353943765,0.3400761623481591,0.3400761623481591,0.0,0.0,21409.685049919553,0.0,-28.95465125592568,28.95465125592568,0.5854978010586116,0.42415496722514945,1.009652768283761,29.964304024211742,29.964304024211742,13.976116647028974
BTC,2021-04-15,1618495500000000,0.05,oracle_price,0,21439.649353943765,0.3400761623481591,0.3400761623481591,0.0,0.0,21409.685049919553,0.0,-28.95465125592568,28.95465125592568,0.5854978010586116,0.42415496722514945,1.009652768283761,29.964304024211742,29.964304024211742,13.976116647028974
BTC,2021-04-15,1618495500000000,0.05,oracle_liquidity,1,21439.649353943765,0.34007616234815913,0.34007616234815913,0.0,0.0,21402.541384317174,0.0,-37.106269245841645,37.106269245841645,0.0017003807501090333,0.0,0.0017003807501090333,37.10796962659515,37.10796962659515,17.308104724095795
BTC,2021-04-15,1618495500000000,0.05,oracle_liquidity,0,21439.649353943765,0.34007616234815913,0.34007616234815913,0.0,0.0,21402.541384317174,0.0,-37.106269245841645,37.106269245841645,0.0017003807501090333,0.0,0.0017003807501090333,37.10796962659515,37.10796962659515,17.308104724095795
BTC,2021-04-15,1618495500000000,0.05,full_oracle,1,21439.649353943765,0.3400761623481591,0.3400761623481591,0.0,0.0,21410.040511413696,0.0,-29.58488668457462,29.58488668457462,0.023955845493666604,0.0,0.023955845493666604,29.608842530069523,29.608842530069523,13.810320328127501
BTC,2021-04-15,1618495500000000,0.05,full_oracle,0,21439.649353943765,0.3400761623481591,0.3400761623481591,0.0,0.0,21410.040511413696,0.0,-29.58488668457462,29.58488668457462,0.023955845493666604,0.0,0.023955845493666604,29.608842530069523,29.608842530069523,13.810320328127501
BTC,2021-04-15,1618495500000000,0.2,reference,1,85758.59741577506,1.360304649392636,1.360304649392636,5.551115123125783e-17,5.551115123125783e-17,85560.62214152835,0.0,-188.5821884623037,188.5821884623037,0.11595933771014905,9.277126446673606,9.393085784383755,197.97527424669534,197.97527424669534,23.085180986213093
BTC,2021-04-15,1618495500000000,0.2,reference,0,85758.59741577506,1.360304649392636,1.360304649392636,5.551115123125783e-17,5.551115123125783e-17,85560.62214152835,0.0,-188.5821884623037,188.5821884623037,0.11595933771014905,9.277126446673606,9.393085784383755,197.97527424669534,197.97527424669534,23.085180986213093
BTC,2021-04-15,1618495500000000,0.2,oracle_price,1,85758.59741577506,1.3603046493926363,1.3603046493926363,0.0,0.0,85637.58206250868,0.0,-115.81860502370273,115.81860502370273,2.341991204234447,2.8547570384544088,5.196748242688855,121.01535326638259,121.01535326638259,14.111162835333655
BTC,2021-04-15,1618495500000000,0.2,oracle_price,0,85758.59741577506,1.3603046493926363,1.3603046493926363,0.0,0.0,85637.58206250868,0.0,-115.81860502370273,115.81860502370273,2.341991204234447,2.8547570384544088,5.196748242688855,121.01535326638259,121.01535326638259,14.111162835333655
BTC,2021-04-15,1618495500000000,0.2,oracle_liquidity,1,85758.59741577506,1.3603046493926363,1.3603046493926363,0.0,0.0,85613.81453162598,0.0,-144.77608262607916,144.77608262607916,0.006801523002029367,0.0,0.006801523002029367,144.78288414908457,144.78288414908457,16.88260868436873
BTC,2021-04-15,1618495500000000,0.2,oracle_liquidity,0,85758.59741577506,1.3603046493926363,1.3603046493926363,0.0,0.0,85613.81453162598,0.0,-144.77608262607916,144.77608262607916,0.006801523002029367,0.0,0.006801523002029367,144.78288414908457,144.78288414908457,16.88260868436873
BTC,2021-04-15,1618495500000000,0.2,full_oracle,1,85758.59741577506,1.3603046493926363,1.3603046493926363,0.0,0.0,85640.15387811637,0.0,-118.41448067072363,118.41448067072363,0.029056987958383598,0.0,0.029056987958383598,118.44353765869164,118.44353765869164,13.81127271525365
BTC,2021-04-15,1618495500000000,0.2,full_oracle,0,85758.59741577506,1.3603046493926363,1.3603046493926363,0.0,0.0,85640.15387811637,0.0,-118.41448067072363,118.41448067072363,0.029056987958383598,0.0,0.029056987958383598,118.44353765869164,118.44353765869164,13.81127271525365
BTC,2021-04-15,1618497300000000,0.01,reference,1,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,936.4376795170876,0.0,-1.9189018585128006,1.9189018585128006,7.457452040112986e-05,0.0,7.457452040112986e-05,1.9189764330332082,1.9189764330332082,20.45039506956098
BTC,2021-04-15,1618497300000000,0.01,reference,0,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,936.4376795170876,0.0,-1.9189018585128006,1.9189018585128006,7.457452040112986e-05,0.0,7.457452040112986e-05,1.9189764330332082,1.9189764330332082,20.45039506956098
BTC,2021-04-15,1618497300000000,0.01,oracle_price,1,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,937.5841384868838,0.0,-0.7724428887145207,0.7724428887145207,7.457452249918728e-05,0.0,7.457452249918728e-05,0.7725174632370226,0.7725174632370226,8.232663543637575
BTC,2021-04-15,1618497300000000,0.01,oracle_price,0,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,937.5841384868838,0.0,-0.7724428887145207,0.7724428887145207,7.457452249918728e-05,0.0,7.457452249918728e-05,0.7725174632370226,0.7725174632370226,8.232663543637575
BTC,2021-04-15,1618497300000000,0.01,oracle_liquidity,1,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,936.0420368249103,0.0,-2.3145445506921267,2.3145445506921267,7.457451852011287e-05,0.0,7.457451852011287e-05,2.3146191252105837,2.3146191252105837,24.666731040202897
BTC,2021-04-15,1618497300000000,0.01,oracle_liquidity,0,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,936.0420368249103,0.0,-2.3145445506921267,2.3145445506921267,7.457451852011287e-05,0.0,7.457451852011287e-05,2.3146191252105837,2.3146191252105837,24.666731040202897
BTC,2021-04-15,1618497300000000,0.01,full_oracle,1,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,937.5841384868838,0.0,-0.7724428887145207,0.7724428887145207,7.457452249918728e-05,0.0,7.457452249918728e-05,0.7725174632370226,0.7725174632370226,8.232663543637575
BTC,2021-04-15,1618497300000000,0.01,full_oracle,0,938.356655950121,0.014914904203794318,0.014914904203794318,0.0,0.0,937.5841384868838,0.0,-0.7724428887145207,0.7724428887145207,7.457452249918728e-05,0.0,7.457452249918728e-05,0.7725174632370226,0.7725174632370226,8.232663543637575
BTC,2021-04-15,1618497300000000,0.05,reference,1,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4682.188397585438,0.0,-9.594509292564002,9.594509292564002,0.0003728726020056493,0.0,0.0003728726020056493,9.594882165166382,9.594882165166382,20.450395069561708
BTC,2021-04-15,1618497300000000,0.05,reference,0,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4682.188397585438,0.0,-9.594509292564002,9.594509292564002,0.0003728726020056493,0.0,0.0003728726020056493,9.594882165166382,9.594882165166382,20.450395069561708
BTC,2021-04-15,1618497300000000,0.05,oracle_price,1,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4687.920692434419,0.0,-3.8622144435726034,3.8622144435726034,0.00037287261249593635,0.0,0.00037287261249593635,3.8625873161854543,3.8625873161854543,8.232663543638301
BTC,2021-04-15,1618497300000000,0.05,oracle_price,0,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4687.920692434419,0.0,-3.8622144435726034,3.8622144435726034,0.00037287261249593635,0.0,0.00037287261249593635,3.8625873161854543,3.8625873161854543,8.232663543638301
BTC,2021-04-15,1618497300000000,0.05,oracle_liquidity,1,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4680.314402177251,0.0,-11.468504700760054,11.468504700760054,0.0003728725928688259,0.0,0.0003728725928688259,11.468877573352984,11.468877573352984,24.444602168330803
BTC,2021-04-15,1618497300000000,0.05,oracle_liquidity,0,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4680.314402177251,0.0,-11.468504700760054,11.468504700760054,0.0003728725928688259,0.0,0.0003728725928688259,11.468877573352984,11.468877573352984,24.444602168330803
BTC,2021-04-15,1618497300000000,0.05,full_oracle,1,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4687.920692434419,0.0,-3.8622144435726034,3.8622144435726034,0.00037287261249593635,0.0,0.00037287261249593635,3.8625873161854543,3.8625873161854543,8.232663543638301
BTC,2021-04-15,1618497300000000,0.05,full_oracle,0,4691.783279750604,0.07457452101897159,0.07457452101897159,0.0,0.0,4687.920692434419,0.0,-3.8622144435726034,3.8622144435726034,0.00037287261249593635,0.0,0.00037287261249593635,3.8625873161854543,3.8625873161854543,8.232663543638301
BTC,2021-04-15,1618497300000000,0.2,reference,1,18767.133119002418,0.2982980840758864,0.2982980840758864,0.0,0.0,18722.776508294737,0.0,-44.260160296499,44.260160296499,0.07632041574402743,0.020129995438765036,0.09645041118279246,44.35661070768401,44.35661070768401,23.635261937142275
BTC,2021-04-15,1618497300000000,0.2,reference,0,18767.133119002418,0.2982980840758864,0.2982980840758864,0.0,0.0,18722.776508294737,0.0,-44.260160296499,44.260160296499,0.07632041574402743,0.020129995438765036,0.09645041118279246,44.35661070768401,44.35661070768401,23.635261937142275
BTC,2021-04-15,1618497300000000,0.2,oracle_price,1,18767.133119002418,0.29829808407588637,0.29829808407588637,0.0,1.3877787807814457e-17,18751.624568019164,0.0,-15.448857774290415,15.448857774290415,0.0014914904499837454,0.058201718509735656,0.0596932089597194,15.508550983253372,15.508550983253372,8.263676121927428
BTC,2021-04-15,1618497300000000,0.2,oracle_price,0,18767.133119002418,0.29829808407588637,0.29829808407588637,0.0,1.3877787807814457e-17,18751.624568019164,0.0,-15.448857774290415,15.448857774290415,0.0014914904499837454,0.058201718509735656,0.0596932089597194,15.508550983253372,15.508550983253372,8.263676121927428
BTC,2021-04-15,1618497300000000,0.2,oracle_liquidity,1,18767.133119002418,0.29829808407588637,0.29829808407588637,0.0,0.0,18722.20973842738,0.0,-44.921889084660805,44.921889084660805,0.0014914903739261254,0.0,0.0014914903739261254,44.9233805750373,44.9233805750373,23.937263241102453
BTC,2021-04-15,1618497300000000,0.2,oracle_liquidity,0,18767.133119002418,0.29829808407588637,0.29829808407588637,0.0,0.0,18722.20973842738,0.0,-44.921889084660805,44.921889084660805,0.0014914903739261254,0.0,0.0014914903739261254,44.9233805750373,44.9233805750373,23.937263241102453
BTC,2021-04-15,1618497300000000,0.2,full_oracle,1,18767.133119002418,0.29829808407588637,0.29829808407588637,0.0,0.0,18751.624568019164,0.0,-15.448857774290413,15.448857774290413,0.0014914904499837454,0.058201718509735656,0.0596932089597194,15.508550983253372,15.508550983253372,8.263676121927428
BTC,2021-04-15,1618497300000000,0.2,full_oracle,0,18767.133119002418,0.29829808407588637,0.29829808407588637,0.0,0.0,18751.624568019164,0.0,-15.448857774290413,15.448857774290413,0.0014914904499837454,0.058201718509735656,0.0596932089597194,15.508550983253372,15.508550983253372,8.263676121927428
BTC,2021-04-15,1618499100000000,0.01,reference,1,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5622.247188694822,0.0,18.391703958579846,-18.391703958579846,0.12838468628264085,0.00022885937778482912,0.12861354566042568,-18.263090412919155,-18.263090412919155,-32.58947579547619
BTC,2021-04-15,1618499100000000,0.01,reference,0,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5622.247188694822,0.0,18.391703958579846,-18.391703958579846,0.12838468628264085,0.00022885937778482912,0.12861354566042568,-18.263090412919155,-18.263090412919155,-32.58947579547619
BTC,2021-04-15,1618499100000000,0.01,oracle_price,1,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5622.789987220724,0.0,18.934502484488537,-18.934502484488537,0.12838468629067862,0.00022885937778482912,0.12861354566846345,-18.805888938820317,-18.805888938820317,-33.55806977501224
BTC,2021-04-15,1618499100000000,0.01,oracle_price,0,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5622.789987220724,0.0,18.934502484488537,-18.934502484488537,0.12838468629067862,0.00022885937778482912,0.12861354566846345,-18.805888938820317,-18.805888938820317,-33.55806977501224
BTC,2021-04-15,1618499100000000,0.01,oracle_liquidity,1,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5616.747775720489,0.0,12.764125292141062,-12.764125292141062,0.0004478535561797724,0.0,0.0004478535561797724,-12.763677438585546,-12.763677438585546,-22.77607718854644
BTC,2021-04-15,1618499100000000,0.01,oracle_liquidity,0,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5616.747775720489,0.0,12.764125292141062,-12.764125292141062,0.0004478535561797724,0.0,0.0004478535561797724,-12.763677438585546,-12.763677438585546,-22.77607718854644
BTC,2021-04-15,1618499100000000,0.01,full_oracle,1,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5622.886056740363,0.0,18.902406312026823,-18.902406312026823,0.00044785356791060126,0.0,0.00044785356791060126,-18.901958458459376,-18.901958458459376,-33.72950052491125
BTC,2021-04-15,1618499100000000,0.01,full_oracle,0,5603.984098281903,0.08957071384628115,0.08957071384628115,0.0,0.0,5622.886056740363,0.0,18.902406312026823,-18.902406312026823,0.00044785356791060126,0.0,0.00044785356791060126,-18.901958458459376,-18.901958458459376,-33.72950052491125
BTC,2021-04-15,1618499100000000,0.05,reference,1,28019.92049140952,0.4478535692314058,0.4478535692314058,0.0,0.0,28111.93291443503,0.0,92.6630384035081,-92.6630384035081,0.4376548775801547,0.2129605004156474,0.6506153779958022,-92.01242302550963,-92.01242302550963,-32.83821702981607
BTC,2021-04-15,1618499100000000,0.05,reference,0,28019.92049140952,0.4478535692314058,0.4478535692314058,0.0,0.0,28111.93291443503,0.0,92.6630384035081,-92.6630384035081,0.4376548775801547,0.2129605004156474,0.6506153779958022,-92.01242302550963,-92.01242302550963,-32.83821702981607
BTC,2021-04-15,1618499100000000,0.05,oracle_price,1,28019.92049140952,0.4478535692314058,0.4478535692314058,0.0,0.0,28113.770657034704,0.0,94.62126651777656,-94.62126651777656,0.4376548775995178,0.3334460149981169,0.7711008925976347,-93.85016562518285,-93.85016562518285,-33.49408705636973
BTC,2021-04-15,1618499100000000,0.05,oracle_price,0,28019.92049140952,0.4478535692314058,0.4478535692314058,0.0,0.0,28113.770657034704,0.0,94.62126651777656,-94.62126651777656,0.4376548775995178,0.3334460149981169,0.7711008925976347,-93.85016562518285,-93.85016562518285,-33.49408705636973
BTC,2021-04-15,1618499100000000,0.05,oracle_liquidity,1,28019.92049140952,0.44785356923140573,0.44785356923140573,0.0,0.0,28083.738878602442,0.0,63.82062646070531,-63.82062646070531,0.002239267780898862,0.0,0.002239267780898862,-63.818387192925,-63.818387192925,-22.776077188545464
BTC,2021-04-15,1618499100000000,0.05,oracle_liquidity,0,28019.92049140952,0.44785356923140573,0.44785356923140573,0.0,0.0,28083.738878602442,0.0,63.82062646070531,-63.82062646070531,0.002239267780898862,0.0,0.002239267780898862,-63.818387192925,-63.818387192925,-22.776077188545464
BTC,2021-04-15,1618499100000000,0.05,full_oracle,1,28019.92049140952,0.44785356923140585,0.44785356923140585,0.0,0.0,28114.309798187234,0.0,94.51203156013413,-94.51203156013413,0.002239267839553007,0.12048551458246948,0.12272478242202249,-94.3893067777135,-94.3893067777135,-33.6865005761354
BTC,2021-04-15,1618499100000000,0.05,full_oracle,0,28019.92049140952,0.44785356923140585,0.44785356923140585,0.0,0.0,28114.309798187234,0.0,94.51203156013413,-94.51203156013413,0.002239267839553007,0.12048551458246948,0.12272478242202249,-94.3893067777135,-94.3893067777135,-33.6865005761354
BTC,2021-04-15,1618499100000000,0.2,reference,1,112079.68196563808,1.7914142769256234,1.7914142769256234,0.0,0.0,112335.37555608418,0.0,259.3611538278095,-259.3611538278095,0.44437268110418765,3.2231907006253095,3.6675633817294973,-255.69359044609882,-255.69359044609882,-22.813554246566344
BTC,2021-04-15,1618499100000000,0.2,reference,0,112079.68196563808,1.7914142769256234,1.7914142769256234,0.0,0.0,112335.37555608418,0.0,259.3611538278095,-259.3611538278095,0.44437268110418765,3.2231907006253095,3.6675633817294973,-255.69359044609882,-255.69359044609882,-22.813554246566344
BTC,2021-04-15,1618499100000000,0.2,oracle_price,1,112079.68196563808,1.7914142769256232,1.7914142769256232,0.0,5.551115123125783e-17,112448.32515135495,0.0,378.5807933129876,-378.5807933129876,2.1321927383646364,7.805414857753931,9.937607596118568,-368.64318571686454,-368.64318571686454,-32.891169858055534
BTC,2021-04-15,1618499100000000,0.2,oracle_price,0,112079.68196563808,1.7914142769256232,1.7914142769256232,0.0,5.551115123125783e-17,112448.32515135495,0.0,378.5807933129876,-378.5807933129876,2.1321927383646364,7.805414857753931,9.937607596118568,-368.64318571686454,-368.64318571686454,-32.891169858055534
BTC,2021-04-15,1618499100000000,0.2,oracle_liquidity,1,112079.68196563808,1.791414276925623,1.791414276925623,0.0,0.0,112334.95551440977,0.0,255.28250584282125,-255.28250584282125,0.008957071123595449,0.0,0.008957071123595449,-255.2735487717,-255.2735487717,-22.776077188545464
BTC,2021-04-15,1618499100000000,0.2,oracle_liquidity,0,112079.68196563808,1.791414276925623,1.791414276925623,0.0,0.0,112334.95551440977,0.0,255.28250584282125,-255.28250584282125,0.008957071123595449,0.0,0.008957071123595449,-255.2735487717,-255.2735487717,-22.776077188545464
BTC,2021-04-15,1618499100000000,0.2,full_oracle,1,112079.68196563808,1.791414276925623,1.791414276925623,0.0,1.1102230246251565e-16,112452.51911800283,0.0,378.0481262405364,-378.0481262405364,0.008957071358212502,5.202016804396408,5.21097387575462,-372.83715236476564,-372.83715236476564,-33.26536494625956
BTC,2021-04-15,1618499100000000,0.2,full_oracle,0,112079.68196563808,1.791414276925623,1.791414276925623,0.0,1.1102230246251565e-16,112452.51911800283,0.0,378.0481262405364,-378.0481262405364,0.008957071358212502,5.202016804396408,5.21097387575462,-372.83715236476564,-372.83715236476564,-33.26536494625956
BTC,2021-04-15,1618500900000000,0.01,reference,1,1408.6522048656714,0.02248975126349563,0.022489751263495623,0.0,0.0,1407.7735267541664,0.0,-0.8528181395293457,0.8528181395293457,0.025859971975581326,0.0,0.025859971975581326,0.8786781115047688,0.8786781115047688,6.237722189123036
BTC,2021-04-15,1618500900000000,0.01,reference,0,1408.6522048656714,0.02248975126349563,0.022489751263495623,0.0,0.0,1407.7735267541664,0.0,-0.8528181395293457,0.8528181395293457,0.025859971975581326,0.0,0.025859971975581326,0.8786781115047688,0.8786781115047688,6.237722189123036
BTC,2021-04-15,1618500900000000,0.01,oracle_price,1,1408.6522048656714,0.022489751263495623,0.022489751263495623,0.0,0.0,1409.4733431668599,0.0,0.8458020621013307,-0.8458020621013307,0.024663760912520778,0.0,0.024663760912520778,-0.8211383011887392,-0.8211383011887392,-5.829247974428456
BTC,2021-04-15,1618500900000000,0.01,oracle_price,0,1408.6522048656714,0.022489751263495623,0.022489751263495623,0.0,0.0,1409.4733431668599,0.0,0.8458020621013307,-0.8458020621013307,0.024663760912520778,0.0,0.024663760912520778,-0.8211383011887392,-0.8211383011887392,-5.829247974428456
BTC,2021-04-15,1618500900000000,0.01,oracle_liquidity,1,1408.6522048656714,0.022489751263495627,0.022489751263495627,0.0,0.0,1408.5799752811984,0.0,-0.07211713571824102,0.07211713571824102,0.0001124487545131353,0.0,0.0001124487545131353,0.07222958447300698,0.07222958447300698,0.5127566919890972
BTC,2021-04-15,1618500900000000,0.01,oracle_liquidity,0,1408.6522048656714,0.022489751263495627,0.022489751263495627,0.0,0.0,1408.5799752811984,0.0,-0.07211713571824102,0.07211713571824102,0.0001124487545131353,0.0,0.0001124487545131353,0.07222958447300698,0.07222958447300698,0.5127566919890972
BTC,2021-04-15,1618500900000000,0.01,full_oracle,1,1408.6522048656714,0.022489751263495627,0.022489751263495627,0.0,0.0,1409.47334316686,0.0,0.8458020621013307,-0.8458020621013307,0.024663760912520778,0.0,0.024663760912520778,-0.8211383011887392,-0.8211383011887392,-5.829247974428455
BTC,2021-04-15,1618500900000000,0.01,full_oracle,0,1408.6522048656714,0.022489751263495627,0.022489751263495627,0.0,0.0,1409.47334316686,0.0,0.8458020621013307,-0.8458020621013307,0.024663760912520778,0.0,0.024663760912520778,-0.8211383011887392,-0.8211383011887392,-5.829247974428455
BTC,2021-04-15,1618500900000000,0.05,reference,1,7043.261024328357,0.11244875631747817,0.11244875631747817,0.0,0.0,7043.30126503573,0.0,0.2123111857416169,-0.2123111857416169,0.1685065004456312,0.003563977924613937,0.17207047837024514,-0.04024070737159491,-0.04024070737159491,-0.05713363061882581
BTC,2021-04-15,1618500900000000,0.05,reference,0,7043.261024328357,0.11244875631747817,0.11244875631747817,0.0,0.0,7043.30126503573,0.0,0.2123111857416169,-0.2123111857416169,0.1685065004456312,0.003563977924613937,0.17207047837024514,-0.04024070737159491,-0.04024070737159491,-0.05713363061882581
BTC,2021-04-15,1618500900000000,0.05,oracle_price,1,7043.261024328357,0.11244875631747814,0.11244875631747814,0.0,0.0,7047.354748091002,0.0,4.229010310506654,-4.229010310506654,0.1233188045626039,0.01196774329901018,0.1352865478616141,-4.093723762644913,-4.093723762644913,-5.812256209878703
BTC,2021-04-15,1618500900000000,0.05,oracle_price,0,7043.261024328357,0.11244875631747814,0.11244875631747814,0.0,0.0,7047.354748091002,0.0,4.229010310506654,-4.229010310506654,0.1233188045626039,0.01196774329901018,0.1352865478616141,-4.093723762644913,-4.093723762644913,-5.812256209878703
BTC,2021-04-15,1618500900000000,0.05,oracle_liquidity,1,7043.261024328357,0.11244875631747814,0.11244875631747814,0.0,0.0,7042.8998764059925,0.0,-0.36058567859120494,0.36058567859120494,0.0005622437725656765,0.0,0.0005622437725656765,0.36114792236458015,0.36114792236458015,0.5127566919884516
BTC,2021-04-15,1618500900000000,0.05,oracle_liquidity,0,7043.261024328357,0.11244875631747814,0.11244875631747814,0.0,0.0,7042.8998764059925,0.0,-0.36058567859120494,0.36058567859120494,0.0005622437725656765,0.0,0.0005622437725656765,0.36114792236458015,0.36114792236458015,0.5127566919884516
BTC,2021-04-15,1618500900000000,0.05,full_oracle,1,7043.261024328357,0.11244875631747814,0.11244875631747814,0.0,0.0,7047.354748091002,0.0,4.229010310506654,-4.229010310506654,0.1233188045626039,0.01196774329901018,0.1352865478616141,-4.093723762644913,-4.093723762644913,-5.812256209878703
BTC,2021-04-15,1618500900000000,0.05,full_oracle,0,7043.261024328357,0.11244875631747814,0.11244875631747814,0.0,0.0,7047.354748091002,0.0,4.229010310506654,-4.229010310506654,0.1233188045626039,0.01196774329901018,0.1352865478616141,-4.093723762644913,-4.093723762644913,-5.812256209878703
BTC,2021-04-15,1618500900000000,0.2,reference,1,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28165.96706561863,0.0,-6.386196477191663,6.386196477191663,0.628102000269575,0.06273321733419834,0.6908352176037733,7.07703169479646,7.07703169479646,2.5119868731087256
BTC,2021-04-15,1618500900000000,0.2,reference,0,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28165.96706561863,0.0,-6.386196477191663,6.386196477191663,0.628102000269575,0.06273321733419834,0.6908352176037733,7.07703169479646,7.07703169479646,2.5119868731087256
BTC,2021-04-15,1618500900000000,0.2,oracle_price,1,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28188.66462714014,0.0,16.91140451598788,-16.91140451598788,0.4978600407192386,0.7930146485559817,1.2908746892752203,-15.6205298267123,-15.6205298267123,-5.544494862804644
BTC,2021-04-15,1618500900000000,0.2,oracle_price,0,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28188.66462714014,0.0,16.91140451598788,-16.91140451598788,0.4978600407192386,0.7930146485559817,1.2908746892752203,-15.6205298267123,-15.6205298267123,-5.544494862804644
BTC,2021-04-15,1618500900000000,0.2,oracle_liquidity,1,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28171.59950562397,0.0,-1.4423427143648198,1.4423427143648198,0.002248975090262706,0.0,0.002248975090262706,1.4445916894583206,1.4445916894583206,0.5127566919884516
BTC,2021-04-15,1618500900000000,0.2,oracle_liquidity,0,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28171.59950562397,0.0,-1.4423427143648198,1.4423427143648198,0.002248975090262706,0.0,0.002248975090262706,1.4445916894583206,1.4445916894583206,0.5127566919884516
BTC,2021-04-15,1618500900000000,0.2,full_oracle,1,28173.04409731343,0.44979502526991255,0.44979502526991255,0.0,0.0,28188.78947935075,0.0,16.76252719759599,-16.76252719759599,0.6450708245263572,0.37207433574531024,1.0171451602716675,-15.745382037322997,-15.745382037322997,-5.588811057454906
